Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Connie Hawkins*,"Oct 16, '69, PHO vs. SDR",27,1,81,3312,709,1447,,,577,741,,846,391,,,,287,1995,.490,,.779,40.9,24.6,10.4,4.8,,,1969-70
Brian Heaney,"Nov 23, '69, BAL @ LAL",23,1,14,70,13,24,,,2,4,,4,6,,,,17,28,.542,,.500,5.0,2.0,0.3,0.4,,,1969-70
Steve Kuberski,"Oct 24, '69, BOS vs. ATL",22,1,51,797,130,335,,,64,92,,257,29,,,,87,324,.388,,.696,15.6,6.4,5.0,0.6,,,1969-70
Mike Lynn,"Oct 18, '69, LAL @ NYK",24,1,44,403,44,133,,,31,48,,64,30,,,,87,119,.331,,.646,9.2,2.7,1.5,0.7,,,1969-70
Willie McCarter,"Oct 17, '69, LAL @ PHI",23,1,40,861,132,349,,,43,60,,83,93,,,,71,307,.378,,.717,21.5,7.7,2.1,2.3,,,1969-70
Steve Mix,"Dec 31, '69, DET @ BOS",22,1,18,276,48,100,,,23,39,,64,15,,,,31,119,.480,,.590,15.3,6.6,3.6,0.8,,,1969-70
Grady O'Malley,"Oct 15, '69, ATL vs. SEA",21,1,24,113,21,60,,,8,19,,26,10,,,,12,50,.350,,.421,4.7,2.1,1.1,0.4,,,1969-70
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1969-70
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1969-70
Bud Ogden,"Oct 29, '69, PHI @ BAL",23,1,47,357,82,172,,,27,39,,86,31,,,,62,191,.477,,.692,7.6,4.1,1.8,0.7,,,1969-70
Bob Portman,"Oct 18, '69, SFW vs. SDR",22,1,60,813,177,398,,,66,85,,224,28,,,,77,420,.445,,.776,13.6,7.0,3.7,0.5,,,1969-70
Luther Rackley,"Oct 15, '69, CIN vs. NYK",23,1,66,1256,190,423,,,124,195,,378,56,,,,204,504,.449,,.636,19.0,7.6,5.7,0.8,,,1969-70
George Reynolds,"Oct 24, '69, DET vs. NYK",22,1,10,44,8,19,,,5,7,,14,12,,,,10,21,.421,,.714,4.4,2.1,1.4,1.2,,,1969-70
Rick Roberson,"Oct 25, '69, LAL @ SEA",22,1,74,2005,262,586,,,120,212,,672,92,,,,256,644,.447,,.566,27.1,8.7,9.1,1.2,,,1969-70
Dave Scholz,"Oct 29, '69, PHI @ BAL",21,1,1,1,1,1,,,0,0,,0,0,,,,0,2,1.000,,,1.0,2.0,0.0,0.0,,,1969-70
Bingo Smith,"Oct 16, '69, SDR @ PHO",23,1,75,1198,242,567,,,66,96,,328,75,,,,119,550,.427,,.688,16.0,7.3,4.4,1.0,,,1969-70
Norm Van Lier,"Oct 15, '69, CIN vs. NYK",22,1,81,2895,302,749,,,166,224,,409,500,,,,329,770,.403,,.741,35.7,9.5,5.0,6.2,,,1969-70
Neal Walk,"Oct 16, '69, PHO vs. SDR",21,1,82,1394,257,547,,,155,242,,455,80,,,,225,669,.470,,.640,17.0,8.2,5.5,1.0,,,1969-70
John Warren,"Oct 14, '69, NYK vs. SEA",22,1,44,272,44,108,,,24,35,,40,30,,,,53,112,.407,,.686,6.2,2.5,0.9,0.7,,,1969-70
Jo Jo White*,"Nov 14, '69, BOS vs. BAL",23,1,60,1328,309,684,,,111,135,,169,145,,,,132,729,.452,,.822,22.1,12.2,2.8,2.4,,,1969-70
Bernie Williams,"Oct 16, '69, SDR @ PHO",24,1,72,1228,251,641,,,96,122,,155,165,,,,124,598,.392,,.787,17.1,8.3,2.2,2.3,,,1969-70
Lee Winfield,"Oct 14, '69, SEA @ NYK",22,1,64,771,138,288,,,87,116,,98,102,,,,95,363,.479,,.750,12.0,5.7,1.5,1.6,,,1969-70
